Product Name,URL,Customer Rating,review
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=417,4.9 out of 131,I love it! I use it for my daughter to help her at night. We use Nighty Night. But just lavender sometimes. I use it with spearmint on bug bites and as a bug repellent. I also use it on my dog as a dog repellent. I also love diffusing it with many other eos. I love lavender and lemon.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=418,4.9 out of 132,"Don't know where to start! Lavender has myriad uses! Calming! Helps with sleep. Anti itch if bitten by an insect and great as a body spray for keeping insects away mixed with lemon grass. It helps with sleep. I add a few drops of it with Tea Tree oil to mask the smell of the Tea Tree oil, to my body lotion as I have very dry itchy skin. These are just a few of the uses and Plant Therapy Lavender is great!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=419,4.9 out of 133,I first purchased the organic lavender and was in love! So I thought I would try the regular as well because I go through it so fast. I still like it but I definitely prefer the organic to this one. I didn't think there would be much of a scent difference but there definitely is! In the future I will continue to buy the organic one over this.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=420,4.9 out of 134,"Maybe one of the best essential oils. It helps with many thinga - cold, depression, tranquility, sleep. It can be used fornakin and hair care products. Lavender is the most expanded essential oil and every person in the world had used it at least once"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=421,4.9 out of 135,Amazing Deal
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=422,4.9 out of 136,This is my go to for those pesky burns I seem to get when using my oven. One tiny drop stops the pain. I was attacked by 4 wasps/hornets this summer and was swelling up and my daughter reminded me about lavender and pulled out her bottle. A little amount rammed on each bite and the swelling subsided. Bot daughters use this for that reason for their littles and also diffuse when they are off the walls! My other must have!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=423,4.9 out of 137,I've used other brands can't lie but this one is THE best and yes besides the wonderful aroma it works well for me. I use it in blends diffuse it and in inhalers and on my skin in various ways a essential oil which no one should ever ever run out off. I always have a spare ready to go.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=424,4.9 out of 138,"I have purchased several bottles of lavender from PT and have always been pleased. However, the last bottle smelled off when I opened it. (The best way to describe it is like wet hay.) I contacted customer service, and they immediately sent a new bottle. Unfortunately, it smells the same way. Has the product changed? I will not be purchasing lavender from PT anymore. I really hope I don't start noticing quality issues with the other oils. I really like PT!"
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=425,4.9 out of 139,"Lavender is the one oil I don't think I could do without. It's antibacterial qualities and the fact it doesn't need a carrier oil in a pinch make it perfect for all my first aid, household, and self care needs. When I ran out of my last bottle from a different brand my sister gifted me this one and I'm already well in my way to needing the next bottle. My only complaint is the scent wasn't quite what I was used to. Maybe in the past I had oil from a different variety of the plant, who knows. It's still wonderful, just took me a little while to get used to."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=426,4.9 out of 140,I love Plant Therapy products! Great Oils that help me in my everyday life. Ever purchase I make I get a thank you from the CEO. What other company does that? They appreciate your business! I will keep using and referring people to this great company!!!! Thanks PT for all you do!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=427,4.9 out of 141,Who doesn't love lavender...it's certainly one of my favorite oils. I use this oil just about every day. I drop a couple of drops on my pillow case at night for help with sleeping and also use it on my neck and temples for helping relieve headaches. Its a wonderful oil!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=428,4.9 out of 142,Lavender is EASILY my most used and most loved essential oil. Out of my 15 essential oils lavender is definitely my go-to. Whether for emotional relief or as a part of my skin routine I love everything about lavender! Time for me to buy another bottle!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=429,4.9 out of 143,Perfect! I hadn't bought many roll ons thinking it is cheaper to make them myself. Finding this on sale at the end of my order a few weeks ago I grabbed it up! I love that I have this in my purse in case of burn bug bite etc! So many ways to use lavender!
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=430,4.9 out of 144,I have tried a couple of other Lavender EOs and I really enjoyed this one. It is very fragrant. I diffuse my Lavender each night and it really helps me relax and get to sleep. If you're looking for a very good lavender EO I would definitely recommend this one.
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=431,4.9 out of 145,Lavender
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=432,4.9 out of 146,"I've been experimenting on essential oils for deep sleep to calm mind. I found it in lavender eo. 10 drops in my inhaler goes a long way. I also diffuse a few drops at night when I'm having trouble getting myself to sleep. Not only on that, I make myself a blend (with fco) for insect bites, bruises and wounds."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=433,4.9 out of 147,This is the first time I bought lavender from PT. I think the quality is very good smells very pure. Im used to the lavender from another brand thats why I think ill have to get used to the smell that smells a little different less floral then what Im used to. But that says nothing about the quality. Im excited to start using it
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=434,4.9 out of 148,I add this product to a body cream for my massage clients and we all love it! It relaxes them and temporary soothes chronic aches and pains that they are having. I will sometimes add it to the dryer balls for laundry and of course diffuse it in my diffuser when I need some extra love. :pray::skin-tone-2:
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=435,4.9 out of 149,"lavender always reminds me of being in the garden, surrounded by all the plants that I love. I don't like anything too floral as a personal spray and this fits the bill perfectly. I love blending this with either clary sage or a little lemon to lighten it up."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=436,4.9 out of 150,"Results are always guaranteed from PT's lavender EO. For me, this is the ness off all EOs. It's calming for mental and physical health. I literally use this oil everyday for so many different things. Body care, bug bites, aches and pains, calming the environment. The list goes in and on."
"Plant Therapy Lavender Essential Oil 100% Pure, Undiluted, Therapeutic Grade, Aromatherapy Diffuser for Relaxation and Body Care, Healthy Skin and Hair, 10 mL (1/3 oz)",https://www.walmart.com/reviews/product/149511265?page=437,4.9 out of 151,I can't get enough of this oil! I love lavender and PT's lavender is just wonderful. Of course the scent can vary slightly from batch to batch but my nose hasn't really detected a difference in the many bottles of lavender I've purchased from PT over the years. This oil is great for burns--including sunburns--and works great for sleep for my family. I also like to put lavender and tea tree in my laundry.
